,identifier,T-Statistics,pvalue,mean(group1),mean(group2),std(group1),std(group2),log2FC,test,correction,padj,rejected,group1,group2,FC,-log10 pvalue,Method
474,P0AAX8,-1.3507198444645332,0.22549885406349363,28.171852702695702,28.420596147258678,0.29998220649600643,0.10840296383532003,-0.24874344456297592,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8416291364582529,0.6468556607712351,Unpaired t-test
291,P0A840,-1.3498558916049377,0.225760121053977,25.976077683795765,26.38463520588571,0.43652081581404895,0.29029716307282855,-0.40855752208994645,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.7533762601305269,0.6463527707182704,Unpaired t-test
721,P0AF63,-1.3492624120147496,0.22593975259164334,26.97288354168728,27.250025389530492,0.06411320106732588,0.34994290372797515,-0.27714184784321105,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8252242672915937,0.6460073511410312,Unpaired t-test
680,P0AEH1,-1.3488234643992463,0.2260726939915827,26.01370365848165,26.225056284042235,0.14746072650355968,0.22784736106707762,-0.2113526255605862,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8637270482121905,0.6457518903964817,Unpaired t-test
1400,P77374,-1.3461831857451618,0.2268738270355202,26.44023490141364,26.676330372162017,0.038071291990344,0.30137429666431625,-0.23609547074837778,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8490400591240562,0.6442156029677699,Unpaired t-test
731,P0AFB8,-1.3454873755526424,0.22708538020569094,24.884807119532997,25.165435518023827,0.31423280145497734,0.17821944621712688,-0.28062839849082977,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8232323616680546,0.643810824830793,Unpaired t-test
393,P0A9E5,-1.3453789420297892,0.22711836417510384,27.813390433734263,28.08650438494267,0.3393113937594758,0.09217706998509805,-0.2731139512084084,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8275314509592244,0.6437477484862684,Unpaired t-test
920,P23256,1.345034789153421,0.22722307926296423,25.26950370303586,24.95499322445132,0.2543036093652521,0.3152143994451192,0.3145104785845376,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.2435896188249178,0.6435475590195497,Unpaired t-test
806,P0AGJ9,1.3445261616066728,0.22737791849164113,28.46054205468064,28.128331729550695,0.18901276450991664,0.38395969557382825,0.33221032512994597,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.2589406963962886,0.6432517135395394,Unpaired t-test
1075,P33591,1.3437371910393214,0.22761828921705826,28.02300440958836,27.56117434560148,0.42284045489932603,0.41901787172852634,0.46183006398688065,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.3772878051769664,0.6427928451463407,Unpaired t-test
577,P0ACN4,-1.3430845897832435,0.2278172859284475,26.552950838760573,26.92428559911051,0.43788392682503186,0.19385477266221476,-0.3713347603499386,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.7730669355874916,0.6424133263564639,Unpaired t-test
1409,P77522,-1.3415208401035292,0.2282947547500995,25.47128281798669,25.74716616711633,0.29004065720590705,0.20676509873043863,-0.2758833491296393,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8259444449832133,0.6415040666493048,Unpaired t-test
469,P0AAS7,1.3397599903751871,0.22883348239017953,29.573831324297664,29.220609081493606,0.07497875945482738,0.45045053484626635,0.35322224280405834,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.2774105252641292,0.6404804302573996,Unpaired t-test
943,P23930,1.337212360066292,0.22961494635152882,25.69749612942643,25.284339249214938,0.4505469774232407,0.2887776900469376,0.413156880211492,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.331596404590052,0.6389998457743888,Unpaired t-test
686,P0AEK4,1.3356145375653203,0.23010628737416206,30.82849481630957,30.641653292737537,0.09640854745171788,0.22229381510702254,0.18684152357203132,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.1382689862169753,0.6380715146012431,Unpaired t-test
396,P0A9G6,-1.3354204414615785,0.2301660374826765,24.657481338976247,24.931385263279093,0.3024357863610762,0.18638426850338258,-0.2739039243028465,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.827078445566421,0.637958758994767,Unpaired t-test
431,P0A9W6,-1.3351222499697704,0.23025785922211553,28.542008442405514,29.20550198103184,0.8446462358879385,0.1657129295260636,-0.6634935386263265,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.6313476131724952,0.6377855374240744,Unpaired t-test
1116,P37617,-1.3337166511905039,0.23069112652220422,26.147095039733923,26.45409435059821,0.3407948986950764,0.20691037439696194,-0.30699931086428833,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8083212549182897,0.6369691101887327,Unpaired t-test
1104,P37095,-1.3294753391335141,0.23200292251882362,28.07705225157571,28.2611110458179,0.16401491273204713,0.17492827281107529,-0.18405879424218696,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8802231410428969,0.6345065443082205,Unpaired t-test
203,P0A707,-1.3251032883828102,0.2333621500464331,29.30392667441323,29.713676780251053,0.43875671563370344,0.30715778309763114,-0.4097501058378228,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.7527537494756568,0.6319695825621884,Unpaired t-test
866,P15977,-1.3245385096137363,0.23353825338998926,25.26230703079531,25.8101850944168,0.439778923499908,0.5655802923277952,-0.5478780636214893,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.6840254632424287,0.631641972162133,Unpaired t-test
332,P0A8M6,-1.32238833154479,0.23420978820134533,29.947923070791852,30.16920006079652,0.2449601526413537,0.15489944907350736,-0.22127699000466805,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8578058203255592,0.6303949586530591,Unpaired t-test
1377,P76502,1.3213376419453196,0.2345385632866936,25.237546800015703,25.1034217431951,0.14978177832913606,0.09206763269233842,0.13412505682060427,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.097427061487784,0.6297857395344637,Unpaired t-test
344,P0A8T1,1.3183630539285431,0.23547159185404384,27.681782106407255,27.291314338729187,0.4591944656378676,0.22869516401947956,0.3904677676780679,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.3108183440181116,0.6280614802345345,Unpaired t-test
243,P0A7G6,1.31819873976072,0.23552322827223857,29.29340186107379,28.998301621268805,0.14899700472034996,0.3579779574539301,0.29510023980498445,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.226970225334617,0.6279662545096696,Unpaired t-test
449,P0AAB8,1.317995026934931,0.23558725993404267,30.663877384104033,29.7232100386305,0.01901539134703633,1.2360371876518381,0.9406673454735319,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.91941589492124,0.6278481989865767,Unpaired t-test
261,P0A7R5,1.3171595242526282,0.2358500405515565,33.415752136564365,33.265781344975956,0.14974900333663474,0.12832388854208168,0.14997079158840876,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.1095470082533565,0.6273640447465995,Unpaired t-test
1050,P31802,-1.3148937878908944,0.23656397368967044,25.739406661383022,25.87488818051399,0.1544972784008766,0.08933028932999176,-0.13548151913096973,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.9103659358422217,0.6260513933475018,Unpaired t-test
306,P0A8A0,-1.3139270951257287,0.2368691652880404,28.543220627184414,30.046497262245172,1.9033923297515578,0.5514146677068362,-1.5032766350607574,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.3527513147211746,0.6254914703740441,Unpaired t-test
323,P0A8I3,-1.3128814764998635,0.2371996699423905,26.538271481936093,26.91088918521727,0.4820029061601422,0.09658662264694155,-0.3726177032811755,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.772379777266085,0.6248859196176327,Unpaired t-test
621,P0ADK8,1.3111005850548643,0.23776353086959356,27.698146759988692,27.36053006372165,0.20735664823312763,0.39488193944639516,0.33761669626704105,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.2636673152581237,0.6238547584503283,Unpaired t-test
1067,P33224,-1.3081527504538255,0.23869949344434924,27.302740825833695,28.05225634393226,0.6856515824325435,0.7174410893874344,-0.7495155180985655,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.5948032691726489,0.6221485026294303,Unpaired t-test
14,P00805,1.3076484110148856,0.23885995410460514,29.5287995208454,29.281444983345924,0.30189964624947296,0.12728281747027304,0.24735453749947567,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.1870284701078428,0.6218566554791254,Unpaired t-test
169,P0A6L0,1.3060084780765133,0.23938237977758867,29.093826360016433,28.795592571898354,0.10919896840680367,0.3801497552093764,0.298233788118079,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.2296381134438226,0.6209078198735937,Unpaired t-test
50,P04993,1.3009320096924688,0.24100602134799354,25.27145095107413,25.005434040903353,0.3168476606715058,0.1582591898613646,0.26601691017077655,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.202483343408068,0.6179721067797391,Unpaired t-test
835,P10908,1.2982239221502445,0.241876168143627,25.838046081614205,25.547179326674154,0.2922586180195875,0.25530331314409865,0.2908667549400512,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.2233750469059974,0.6164069202019489,Unpaired t-test
1013,P28904,-1.297661473054104,0.24205724080761346,25.97375980061364,26.26898075860112,0.2746512208681021,0.28255722257228727,-0.2952209579874818,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8149475084125685,0.6160819215099465,Unpaired t-test
993,P27278,1.2929408795838482,0.2435817223853133,26.353154137891213,26.175815857969788,0.11232225315496777,0.20933551812158066,0.17733827992142537,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.1307956824957734,0.6133553029234388,Unpaired t-test
1314,P69805,1.292858519764392,0.24360839537128556,30.538010807631423,29.473191609604093,0.5176788783278968,1.329300351734375,1.0648191980273296,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,2.0919077003102218,0.6133077488774391,Unpaired t-test
216,P0A759,-1.290865538282964,0.24425463130157618,29.265890620020713,29.477083572600453,0.17715888440191674,0.22116780790785673,-0.21119295257974002,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.863822648114274,0.6121571928920966,Unpaired t-test
1012,P28903,1.2881095768151984,0.2451507724082299,28.625305152930867,28.290553562108123,0.2906696810751515,0.343687596587784,0.3347515908227443,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.2611602383682516,0.6105667340633115,Unpaired t-test
409,P0A9M0,-1.2842651232714752,0.24640571853111795,28.310295523961756,28.54196328926931,0.2675809242904621,0.16131154314029553,-0.23166776530755584,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8516498095080552,0.6083492173773755,Unpaired t-test
921,P23305,1.2841277687328598,0.24645066026540102,25.575256306876376,25.35790500804242,0.16771650215398934,0.240453499441567,0.21735129883395743,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.1625971675525677,0.6082700139903439,Unpaired t-test
18,P00946,1.2833884691534903,0.24669268010874193,28.906941890336903,28.65683163727099,0.07833859947794435,0.328330478833674,0.2501102530659125,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.1892979995880326,0.607843736750818,Unpaired t-test
275,P0A7X6,-1.2826100100340192,0.24694774666000166,27.55691005171784,27.825738771937047,0.29749054575504746,0.20806162779344053,-0.2688287202192079,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8299931182644785,0.6073949323191649,Unpaired t-test
683,P0AEI4,1.2817072660717812,0.2472438279879742,26.680561171184152,26.139282596806137,0.5997547289269342,0.41872785094645976,0.5412785743780155,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.4552616574111046,0.6068745410016482,Unpaired t-test
229,P0A7B5,1.2744228272872602,0.24964447803436637,28.438403532341987,28.11478204148167,0.1839185077695844,0.39952978271159856,0.3236214908603152,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.251468077231174,0.602678035800446,Unpaired t-test
1150,P39172,-1.272975798877445,0.25012380183941113,24.830859750031987,25.222269139779407,0.5052467122950188,0.1683747662160316,-0.39140938974741957,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.7623844561139873,0.6018449787386547,Unpaired t-test
986,P27127,1.272816924284908,0.25017647800851806,25.801800091924676,25.327004177522166,0.09686327816503472,0.6388007536429707,0.47479591440250957,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.3897216140319335,0.601753525782992,Unpaired t-test
1213,P52108,1.271528411895188,0.25060405644937794,25.90152002774697,25.464375733532435,0.38306496156849584,0.45590011764574034,0.4371442942145336,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.3539216876394582,0.6010119034962068,Unpaired t-test
1338,P75876,1.2689372444775697,0.25146585761230716,27.632356231473594,27.22595265127881,0.313750434872748,0.4574722633493506,0.40640358019478384,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.3253777269852698,0.5995209722666728,Unpaired t-test
220,P0A786,1.2670398784825656,0.25209856132978237,27.76307414363928,27.391045810638566,0.4077090597243498,0.3039926848597022,0.3720283330007135,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.2941710703807152,0.5984296327381499,Unpaired t-test
470,P0AAT4,1.2652374294300264,0.25270091171579245,26.309986009863657,26.107559982362275,0.2641640781927406,0.08371537782369164,0.2024260275013816,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.150631624431064,0.5973931911927745,Unpaired t-test
1437,Q46893,-1.260561098036169,0.25426957779730697,28.20600457136397,28.527814451666405,0.4168651021176821,0.14745827464132746,-0.3218098803024354,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.8000655547707403,0.5947055980827064,Unpaired t-test
1410,P77536,-1.2599220186847293,0.25448461933846156,26.670876504972686,28.02081811445574,0.31514860480233675,1.828848623848552,-1.3499416094830536,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.3923079265929445,0.5943384606289381,Unpaired t-test
1420,P77748,1.25867297572896,0.2549053668080535,25.635233269128598,25.396659496539414,0.048507618368837165,0.32469627369210735,0.23857377258918433,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.1798257261013407,0.5936210207465556,Unpaired t-test
341,P0A8R7,-1.255885339037944,0.2558466027910448,25.52208332587586,26.17037660955266,0.6846270470403177,0.5750531516516844,-0.6482932836768001,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.6380346659577254,0.5920203453477106,Unpaired t-test
89,P07004,1.2557832383808514,0.25588113457617884,28.53601837454255,28.407785894154948,0.061631868358825066,0.1657801015690841,0.12823248038760227,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,1.0929538469098827,0.5919617322897831,Unpaired t-test
221,P0A790,-1.2552132079550251,0.2560740015434797,28.72978339424981,29.45490379883845,0.3852858531880258,0.9234293503979671,-0.7251204045886404,t-Test,FDR correction BH,0.8463597710414581,False,control,10 µm sulforaphane,0.604946554812027,0.5916345119624803,Unpaired t-test
